origen_aseguradora,id_original,marca,modelo_version_completo,anio,version_corta,transmision,activo
MAPFRE,57,MERCEDES BENZ,A-160 CLASSIC PLUS STD A/AC,2000,A-160 CLASSIC PLUS STD A/AC,MANUAL,1
MAPFRE,57,MERCEDES BENZ,A-160 CLASSIC PLUS STD A/AC,2001,A-160 CLASSIC PLUS STD A/AC,MANUAL,1
MAPFRE,57,MERCEDES BENZ,A-160 CLASSIC PLUS STD A/AC,2002,A-160 CLASSIC PLUS STD A/AC,MANUAL,1
MAPFRE,57,MERCEDES BENZ,A-160 CLASSIC PLUS STD A/AC,2003,A-160 CLASSIC PLUS STD A/AC,MANUAL,1
MAPFRE,56,MERCEDES BENZ,A-160 CLASSIC STD A/AC,2000,A-160 CLASSIC STD A/AC,MANUAL,1
MAPFRE,56,MERCEDES BENZ,A-160 CLASSIC STD A/AC,2001,A-160 CLASSIC STD A/AC,MANUAL,1
MAPFRE,56,MERCEDES BENZ,A-160 CLASSIC STD A/AC,2002,A-160 CLASSIC STD A/AC,MANUAL,1
MAPFRE,56,MERCEDES BENZ,A-160 CLASSIC STD A/AC,2003,A-160 CLASSIC STD A/AC,MANUAL,1
MAPFRE,59,MERCEDES BENZ,A-160 ELEGANCE,2000,A-160 ELEGANCE,,1
MAPFRE,59,MERCEDES BENZ,A-160 ELEGANCE,2001,A-160 ELEGANCE,,1
MAPFRE,59,MERCEDES BENZ,A-160 ELEGANCE,2002,A-160 ELEGANCE,,1
MAPFRE,59,MERCEDES BENZ,A-160 ELEGANCE,2003,A-160 ELEGANCE,,1
MAPFRE,60,MERCEDES BENZ,A-190 AVANT GARDE,2001,A-190 AVANT GARDE,,1
MAPFRE,60,MERCEDES BENZ,A-190 AVANT GARDE,2002,A-190 AVANT GARDE,,1
MAPFRE,60,MERCEDES BENZ,A-190 AVANT GARDE,2003,A-190 AVANT GARDE,,1
MAPFRE,60,MERCEDES BENZ,A-190 AVANT GARDE,2004,A-190 AVANT GARDE,,1
MAPFRE,60,MERCEDES BENZ,A-190 AVANT GARDE,2005,A-190 AVANT GARDE,,1
MAPFRE,88,MERCEDES BENZ,A-190 ELEGANCE AUT A/AC VE CD PIEL,2003,A-190 ELEGANCE AUT A/AC VE CD PIEL,AUTO,1
MAPFRE,88,MERCEDES BENZ,A-190 ELEGANCE AUT A/AC VE CD PIEL,2004,A-190 ELEGANCE AUT A/AC VE CD PIEL,AUTO,1
MAPFRE,88,MERCEDES BENZ,A-190 ELEGANCE AUT A/AC VE CD PIEL,2005,A-190 ELEGANCE AUT A/AC VE CD PIEL,AUTO,1
MAPFRE,922,MERCEDES BENZ,A-35 AMG 4MATIC 4P TA ,2020,A-35  4MATIC 4P TA,AUTO,1
MAPFRE,922,MERCEDES BENZ,A-35 AMG 4MATIC 4P TA ,2021,A-35  4MATIC 4P TA,AUTO,1
MAPFRE,922,MERCEDES BENZ,A-35 AMG 4MATIC 4P TA ,2022,A-35  4MATIC 4P TA,AUTO,1
MAPFRE,983,MERCEDES BENZ,A-35 AMG 4MATIC 4P TA ,2023,A-35  4MATIC 4P TA,AUTO,1
MAPFRE,983,MERCEDES BENZ,A-35 AMG 4MATIC 4P TA ,2025,A-35  4MATIC 4P TA,AUTO,1
MAPFRE,923,MERCEDES BENZ,A-35 AMG 4MATIC 5P TA ,2020,A-35  4MATIC 5P TA,AUTO,1
MAPFRE,923,MERCEDES BENZ,A-35 AMG 4MATIC 5P TA ,2021,A-35  4MATIC 5P TA,AUTO,1
MAPFRE,984,MERCEDES BENZ,A-35 AMG 4MATIC 5P TA ,2023,A-35  4MATIC 5P TA,AUTO,1
MAPFRE,984,MERCEDES BENZ,A-35 AMG 4MATIC 5P TA ,2025,A-35  4MATIC 5P TA,AUTO,1
MAPFRE,359,MERCEDES BENZ,A180 CGI,2013,A180 CGI,,1
MAPFRE,359,MERCEDES BENZ,A180 CGI,2014,A180 CGI,,1
MAPFRE,359,MERCEDES BENZ,A180 CGI,2015,A180 CGI,,1
MAPFRE,359,MERCEDES BENZ,A180 CGI,2016,A180 CGI,,1
MAPFRE,358,MERCEDES BENZ,A180 CGI TM,2013,A180 CGI TM,MANUAL,1
MAPFRE,358,MERCEDES BENZ,A180 CGI TM,2014,A180 CGI TM,MANUAL,1
MAPFRE,358,MERCEDES BENZ,A180 CGI TM,2015,A180 CGI TM,MANUAL,1
MAPFRE,358,MERCEDES BENZ,A180 CGI TM,2016,A180 CGI TM,MANUAL,1
MAPFRE,361,MERCEDES BENZ,A200 CGI,2013,A200 CGI,,1
MAPFRE,361,MERCEDES BENZ,A200 CGI,2014,A200 CGI,,1
MAPFRE,361,MERCEDES BENZ,A200 CGI,2015,A200 CGI,,1
MAPFRE,361,MERCEDES BENZ,A200 CGI,2016,A200 CGI,,1
MAPFRE,361,MERCEDES BENZ,A200 CGI,2017,A200 CGI,,1
MAPFRE,390,MERCEDES BENZ,A200 CGI NAVI AT,2013,A200 CGI NAVI AT,,1
MAPFRE,390,MERCEDES BENZ,A200 CGI NAVI AT,2014,A200 CGI NAVI AT,,1
MAPFRE,477,MERCEDES BENZ,A200 CGI SPORT,2015,A200 CGI SPORT,,1
MAPFRE,477,MERCEDES BENZ,A200 CGI SPORT,2016,A200 CGI SPORT,,1
MAPFRE,477,MERCEDES BENZ,A200 CGI SPORT,2017,A200 CGI SPORT,,1
MAPFRE,752,MERCEDES BENZ,A200 CGI SPORT,2018,A200 CGI SPORT,,1
MAPFRE,752,MERCEDES BENZ,A200 CGI SPORT,2019,A200 CGI SPORT,,1
MAPFRE,900,MERCEDES BENZ,A200 CGI SPORT,2020,A200 CGI SPORT,,1
MAPFRE,900,MERCEDES BENZ,A200 CGI SPORT,2021,A200 CGI SPORT,,1
MAPFRE,483,MERCEDES BENZ,A200 CGI SPORT NAVI,2014,A200 CGI SPORT NAVI,,1
MAPFRE,626,MERCEDES BENZ,A200 CGI SPORT NAVI,2017,A200 CGI SPORT NAVI,,1
MAPFRE,626,MERCEDES BENZ,A200 CGI SPORT NAVI,2018,A200 CGI SPORT NAVI,,1
MAPFRE,835,MERCEDES BENZ,A200 CGI SPORT NAVI,2019,A200 CGI SPORT NAVI,,1
MAPFRE,578,MERCEDES BENZ,A200 CGI STYLE,2016,A200 CGI STYLE,,1
MAPFRE,578,MERCEDES BENZ,A200 CGI STYLE,2017,A200 CGI STYLE,,1
MAPFRE,753,MERCEDES BENZ,A200 CGI STYLE,2018,A200 CGI STYLE,,1
MAPFRE,834,MERCEDES BENZ,A200 CGI STYLE,2019,A200 CGI STYLE,,1
MAPFRE,834,MERCEDES BENZ,A200 CGI STYLE,2020,A200 CGI STYLE,,1
MAPFRE,627,MERCEDES BENZ,A200 CGI STYLE NAVI,2017,A200 CGI STYLE NAVI,,1
MAPFRE,627,MERCEDES BENZ,A200 CGI STYLE NAVI,2018,A200 CGI STYLE NAVI,,1
MAPFRE,360,MERCEDES BENZ,A200 CGI TM,2013,A200 CGI TM,MANUAL,1
MAPFRE,360,MERCEDES BENZ,A200 CGI TM,2014,A200 CGI TM,MANUAL,1
MAPFRE,853,MERCEDES BENZ,A200 PROGRESSIVE ,2019,A200 PROGRESSIVE,,1
MAPFRE,853,MERCEDES BENZ,A200 PROGRESSIVE ,2020,A200 PROGRESSIVE,,1
MAPFRE,947,MERCEDES BENZ,A200 PROGRESSIVE ,2021,A200 PROGRESSIVE,,1
MAPFRE,947,MERCEDES BENZ,A200 PROGRESSIVE ,2022,A200 PROGRESSIVE,,1
MAPFRE,987,MERCEDES BENZ,A200 PROGRESSIVE LINE TA,2023,A200 PROGRESSIVE LSLINE TA,AUTO,1
MAPFRE,986,MERCEDES BENZ,A200 PROGRESSIVE TA,2023,A200 PROGRESSIVE TA,AUTO,1
MAPFRE,986,MERCEDES BENZ,A200 PROGRESSIVE TA,2025,A200 PROGRESSIVE TA,AUTO,1
MAPFRE,771,MERCEDES BENZ,A200 SPORT TECHO/P,2018,A200 SPORT TECHO/P,,1
MAPFRE,772,MERCEDES BENZ,A200 SPORT TECHO/P NAVI,2018,A200 SPORT TECHO/P NAVI,,1
MAPFRE,777,MERCEDES BENZ,A200 STYLE TECHO/P,2018,A200 STYLE TECHO/P,,1
MAPFRE,768,MERCEDES BENZ,A200 STYLE TECHO/P NAVI,2018,A200 STYLE TECHO/P NAVI,,1
MAPFRE,593,MERCEDES BENZ,A200 URBAN,2016,A200 URBAN,,1
MAPFRE,614,MERCEDES BENZ,A200 URBAN,2017,A200 URBAN,,1
MAPFRE,614,MERCEDES BENZ,A200 URBAN,2018,A200 URBAN,,1
MAPFRE,628,MERCEDES BENZ,A200 URBAN NAVI,2017,A200 URBAN NAVI,,1
MAPFRE,628,MERCEDES BENZ,A200 URBAN NAVI,2018,A200 URBAN NAVI,,1
MAPFRE,769,MERCEDES BENZ,A200 URBAN TECHO/P,2018,A200 URBAN TECHO/P,,1
MAPFRE,770,MERCEDES BENZ,A200 URBAN TECHO/P NAVI,2018,A200 URBAN TECHO/P NAVI,,1
MAPFRE,362,MERCEDES BENZ,A250 CGI SPORT,2013,A250 CGI SPORT,,1
MAPFRE,362,MERCEDES BENZ,A250 CGI SPORT,2014,A250 CGI SPORT,,1
MAPFRE,425,MERCEDES BENZ,A45 AMG EDITION 1 ,2013,A45  EDITION 1,,1
MAPFRE,425,MERCEDES BENZ,A45 AMG EDITION 1 ,2014,A45  EDITION 1,,1
MAPFRE,425,MERCEDES BENZ,A45 AMG EDITION 1 ,2015,A45  EDITION 1,,1
MAPFRE,425,MERCEDES BENZ,A45 AMG EDITION 1 ,2016,A45  EDITION 1,,1
MAPFRE,615,MERCEDES BENZ,A45 AMG EDITION 1,2017,A45  EDITION 1,,1
MAPFRE,615,MERCEDES BENZ,A45 AMG EDITION 1,2018,A45  EDITION 1,,1
MAPFRE,549,MERCEDES BENZ,AMG 450 SPORT CPE TA 367HP,2016,450 SPORT CPE TA 367HP,AUTO,1
MAPFRE,931,MERCEDES BENZ,AMG A 45 S 4MATIC,2020,A 45 S 4MATIC,AUTO,1
MAPFRE,931,MERCEDES BENZ,AMG A 45 S 4MATIC,2021,A 45 S 4MATIC,AUTO,1
MAPFRE,931,MERCEDES BENZ,AMG A 45 S 4MATIC,2022,A 45 S 4MATIC,AUTO,1
MAPFRE,931,MERCEDES BENZ,AMG A 45 S 4MATIC,2023,A 45 S 4MATIC,AUTO,1
MAPFRE,931,MERCEDES BENZ,AMG A 45 S 4MATIC,2025,A 45 S 4MATIC,AUTO,1
MAPFRE,624,MERCEDES BENZ,AMG A 45 WORLD CHAMPION EDITION ,2017,A 45 WORLD CHAMPION EDITION,,1
MAPFRE,624,MERCEDES BENZ,AMG A 45 WORLD CHAMPION EDITION ,2018,A 45 WORLD CHAMPION EDITION,,1
MAPFRE,814,MERCEDES BENZ,AMG A 45 YELLOW NIGHT EDITION,2018,A 45 YELLOW NIGHT EDITION,,1
MAPFRE,974,MERCEDES BENZ,AMG GT 53 3.0L HYBRID TA,2022,GT 53 3.0L HYBRID TA,AUTO,1
MAPFRE,974,MERCEDES BENZ,AMG GT 53 3.0L HYBRID TA,2023,GT 53 3.0L HYBRID TA,AUTO,1
MAPFRE,921,MERCEDES BENZ,AMG GT 53 S 3.0 4MATIC TA,2020,GT 53 S 3.0 4MATIC TA,AUTO,1
MAPFRE,921,MERCEDES BENZ,AMG GT 53 S 3.0 4MATIC TA,2021,GT 53 S 3.0 4MATIC TA,AUTO,1
MAPFRE,913,MERCEDES BENZ,AMG GT 63 S 4.0 V8 4MATIC TA,2019,GT 63 S 4.0 V8 4MATIC TA,AUTO,1
MAPFRE,913,MERCEDES BENZ,AMG GT 63 S 4.0 V8 4MATIC TA,2020,GT 63 S 4.0 V8 4MATIC TA,AUTO,1
MAPFRE,913,MERCEDES BENZ,AMG GT 63 S 4.0 V8 4MATIC TA,2021,GT 63 S 4.0 V8 4MATIC TA,AUTO,1
MAPFRE,16,MERCEDES BENZ,AMG GT 63 SE PERFORMANCE HYBRID TA,2024,GT 63 SE PERFORMANCE HYBRID TA,AUTO,1
MAPFRE,827,MERCEDES BENZ,AMG GT C,2019,GT C,,1
MAPFRE,784,MERCEDES BENZ,AMG GT C ROADSTER V8 4.0 TA,2018,GT C ROADSTER V8 4.0 TA,AUTO,1
MAPFRE,784,MERCEDES BENZ,AMG GT C ROADSTER V8 4.0 TA,2019,GT C ROADSTER V8 4.0 TA,AUTO,1
MAPFRE,785,MERCEDES BENZ,AMG GT R V8 4.0 TA,2018,GT R V8 4.0 TA,AUTO,1
MAPFRE,785,MERCEDES BENZ,AMG GT R V8 4.0 TA,2019,GT R V8 4.0 TA,AUTO,1
MAPFRE,660,MERCEDES BENZ,AMG GT S V8 4.0T,2015,GT S V8 4.0T,,1
MAPFRE,660,MERCEDES BENZ,AMG GT S V8 4.0T,2016,GT S V8 4.0T,,1
MAPFRE,660,MERCEDES BENZ,AMG GT S V8 4.0T,2017,GT S V8 4.0T,,1
MAPFRE,660,MERCEDES BENZ,AMG GT S V8 4.0T,2018,GT S V8 4.0T,,1
MAPFRE,659,MERCEDES BENZ,AMG GT V8 4.0T,2017,GT V8 4.0T,,1
